State_Name,District_Name,Crop_Year,Season,Crop,Area,Unit,Value,Domain,Unit,Value,average_rain_fall_mm_per_year,hg/ha_yield,pesticides_tonnes,avg_temp,humidity,ph
Karnataka,UTTAR KANNAD,2005,Summer     ,Maize,4,hg/ha,84826,Pesticides Use,tonnes of active ingredients,5727,1500,43667,342580,26.3,78.20392774,7.093328631
Karnataka,UTTAR KANNAD,2005,Summer     ,Rice,2027,hg/ha,87630,Pesticides Use,tonnes of active ingredients,6753,1500,43667,342580,24.95,81.13449097,6.691074249
Karnataka,UTTAR KANNAD,2005,Whole Year ,Arecanut,14324,hg/ha,94123,Pesticides Use,tonnes of active ingredients,3303,1500,43667,342580,25.78,80.57226761,6.187746776
Karnataka,UTTAR KANNAD,2005,Whole Year ,Banana,1731,hg/ha,89618,Pesticides Use,tonnes of active ingredients,1716,1500,258859,342580,22.12,86.20899734,6.491506245
Karnataka,UTTAR KANNAD,2005,Whole Year ,Black pepper,234,hg/ha,84633,Pesticides Use,tonnes of active ingredients,1664,1500,258859,342580,20.72,78.51063754,6.855362875
Karnataka,UTTAR KANNAD,2005,Whole Year ,Cardamom,471,hg/ha,96859,Pesticides Use,tonnes of active ingredients,2599,1500,258859,342580,18.18,71.14782585,7.124571593
Karnataka,UTTAR KANNAD,2005,Whole Year ,Coconut ,7197,hg/ha,102231,Pesticides Use,tonnes of active ingredients,2538,1500,258859,342580,18.18,79.1188943,6.067302109
Karnataka,UTTAR KANNAD,2005,Whole Year ,Cotton(lint),8176,hg/ha,94383,Pesticides Use,tonnes of active ingredients,2762,1500,258859,342580,28.18,71.23690851,6.432051512
Karnataka,UTTAR KANNAD,2005,Whole Year ,Dry ginger,40,hg/ha,85679,Pesticides Use,tonnes of active ingredients,2883,1500,258859,342580,20.72,73.48655995,6.253408852
Karnataka,UTTAR KANNAD,2005,Whole Year ,Sugarcane,1029,hg/ha,106591,Pesticides Use,tonnes of active ingredients,2918.18,1500,258859,342580,27.56,77.17331847,7.287318723
Karnataka,UTTAR KANNAD,2005,Whole Year ,Sweet potato,33,hg/ha,102567,Pesticides Use,tonnes of active ingredients,2953.36,1500,258859,342580,19.01,80.94023552,7.161865733
Karnataka,UTTAR KANNAD,2005,Whole Year ,Tobacco,40,hg/ha,114017,Pesticides Use,tonnes of active ingredients,2988.54,1500,258859,342580,26.3,86.84264005,6.065898283
Karnataka,UTTAR KANNAD,2005,Whole Year ,Turmeric,1,hg/ha,101973,Pesticides Use,tonnes of active ingredients,3023.72,1500,258859,342580,24.95,70.95705996,7.311077075
Karnataka,UTTAR KANNAD,2006,Kharif     ,Arhar/Tur,89,hg/ha,99305,Pesticides Use,tonnes of active ingredients,3058.9,1500,258859,342580,25.78,79.79609448,6.581693772
Karnataka,UTTAR KANNAD,2006,Kharif     ,Groundnut,424,hg/ha,94897,Pesticides Use,tonnes of active ingredients,3094.08,1500,41271,342580,22.12,73.96164569,6.732826127
Karnataka,UTTAR KANNAD,2006,Kharif     ,Horse-gram,15,hg/ha,92670,Pesticides Use,tonnes of active ingredients,3129.26,1500,41271,342580,20.72,74.36794079,6.014572075
Karnataka,UTTAR KANNAD,2006,Kharif     ,Jowar,134,hg/ha,92867,Pesticides Use,tonnes of active ingredients,3164.45,1500,41271,342580,18.18,75.99987588,6.663559451
Karnataka,UTTAR KANNAD,2006,Kharif     ,Maize,1980,hg/ha,103753,Pesticides Use,tonnes of active ingredients,3199.63,1500,41271,342580,18.18,73.65346838,6.434610995
Karnataka,UTTAR KANNAD,2006,Kharif     ,Ragi,16,hg/ha,97210,Pesticides Use,tonnes of active ingredients,3234.81,778,41271,342580,28.18,89.05587886,7.432768147
Karnataka,UTTAR KANNAD,2006,Kharif     ,Rice,77829,hg/ha,83916,Pesticides Use,tonnes of active ingredients,3269.99,778,41271,342580,20.72,86.14290267,6.987332927
Karnataka,UTTAR KANNAD,2006,Kharif     ,Sesamum,1,hg/ha,84117,Pesticides Use,tonnes of active ingredients,3305.17,778,41271,342580,27.56,86.79261344,6.718725189
Karnataka,UTTAR KANNAD,2006,Kharif     ,Soyabean,182,hg/ha,73909,Pesticides Use,tonnes of active ingredients,3340.35,778,41271,342580,19.01,88.07112278,6.880204617
Karnataka,UTTAR KANNAD,2006,Kharif     ,Sunflower,12,hg/ha,101737,Pesticides Use,tonnes of active ingredients,3375.53,778,41271,342580,26.3,81.68688879,6.86106911
Karnataka,UTTAR KANNAD,2006,Rabi       ,Gram,12,hg/ha,99563,Pesticides Use,tonnes of active ingredients,2550.07,778,41271,342580,24.95,82.286484,6.7693455
Karnataka,UTTAR KANNAD,2006,Rabi       ,Groundnut,2809,hg/ha,110199,Pesticides Use,tonnes of active ingredients,2185.07,778,41271,342580,25.78,73.81994896,7.26158085
Karnataka,UTTAR KANNAD,2006,Rabi       ,Horse-gram,261,hg/ha,102702,Pesticides Use,tonnes of active ingredients,2185.07,778,23172,342580,22.12,57.36469955,7.261313694
Karnataka,UTTAR KANNAD,2006,Rabi       ,Jowar,3,hg/ha,105495,Pesticides Use,tonnes of active ingredients,2185.07,778,23172,342580,20.72,55.32222678,7.235070264
Karnataka,UTTAR KANNAD,2006,Rabi       ,Linseed,2,hg/ha,113445,Pesticides Use,tonnes of active ingredients,1670,1500,23172,342580,18.18,52.88667115,7.18915558
Karnataka,UTTAR KANNAD,2006,Rabi       ,Maize,18,hg/ha,111451,Pesticides Use,tonnes of active ingredients,1670,1500,23172,342580,18.18,56.18107663,6.431899748
Karnataka,UTTAR KANNAD,2006,Rabi       ,Moong(Green Gram),774,hg/ha,113970,Pesticides Use,tonnes of active ingredients,1670,1500,23172,342580,28.18,60.39523266,6.42321105
Karnataka,UTTAR KANNAD,2006,Rabi       ,Other  Rabi pulses,573,hg/ha,106007,Pesticides Use,tonnes of active ingredients,5727,1500,23172,342580,20.72,52.26994674,6.869720196
Karnataka,UTTAR KANNAD,2006,Rabi       ,Ragi,7,hg/ha,107736,Pesticides Use,tonnes of active ingredients,6753,1500,23172,342580,27.56,50.40609436,6.973839707
Karnataka,UTTAR KANNAD,2006,Rabi       ,Rice,1913,hg/ha,108429,Pesticides Use,tonnes of active ingredients,3303,1500,23172,342580,19.01,63.65861483,7.184801627
Karnataka,UTTAR KANNAD,2006,Rabi       ,Sunflower,117,hg/ha,109663,Pesticides Use,tonnes of active ingredients,1716,1500,23172,342580,26.3,51.11044023,6.351823783
Karnataka,UTTAR KANNAD,2006,Rabi       ,Urad,633,hg/ha,102967,Pesticides Use,tonnes of active ingredients,1664,1500,23172,342580,24.95,69.35161206,6.392048018
Karnataka,UTTAR KANNAD,2006,Summer     ,Maize,43,hg/ha,107878,Pesticides Use,tonnes of active ingredients,2599,1500,23172,342580,25.78,55.55164819,6.119892347
Karnataka,UTTAR KANNAD,2006,Summer     ,Rice,1442,hg/ha,109486,Pesticides Use,tonnes of active ingredients,2538,1500,29475,342580,22.12,52.50987966,6.910823945
Karnataka,UTTAR KANNAD,2006,Summer     ,Sunflower,2,hg/ha,113299,Pesticides Use,tonnes of active ingredients,2762,1500,29475,342580,20.72,57.27927475,6.501157208
Karnataka,UTTAR KANNAD,2006,Whole Year ,Arecanut,14813,hg/ha,111788,Pesticides Use,tonnes of active ingredients,2883,1500,29475,342580,18.18,51.93952357,7.027585559
Karnataka,UTTAR KANNAD,2006,Whole Year ,Banana,1986,hg/ha,109224,Pesticides Use,tonnes of active ingredients,2918.18,1500,29475,342580,18.18,55.99375012,7.13411409
Karnataka,UTTAR KANNAD,2006,Whole Year ,Black pepper,254,hg/ha,123914,Pesticides Use,tonnes of active ingredients,2953.36,1500,29475,342580,28.18,62.26244581,6.647765997
Karnataka,UTTAR KANNAD,2006,Whole Year ,Cardamom,517,hg/ha,120458,Pesticides Use,tonnes of active ingredients,2988.54,1500,29475,342580,20.72,68.00096043,6.703270635
Karnataka,UTTAR KANNAD,2006,Whole Year ,Coconut ,7479,hg/ha,130674,Pesticides Use,tonnes of active ingredients,3023.72,1500,29475,342580,27.56,52.95261751,7.493191968
Karnataka,UTTAR KANNAD,2006,Whole Year ,Cotton(lint),8335,hg/ha,117082,Pesticides Use,tonnes of active ingredients,3058.9,1500,29475,342580,19.01,60.5160021,6.724688503
Karnataka,UTTAR KANNAD,2006,Whole Year ,Dry chillies,17,hg/ha,108858,Pesticides Use,tonnes of active ingredients,3094.08,1500,29475,342580,26.3,57.53161469,6.043485685
Karnataka,UTTAR KANNAD,2006,Whole Year ,Dry ginger,78,hg/ha,109007,Pesticides Use,tonnes of active ingredients,3129.26,1500,29475,342580,24.95,57.72920846,7.101661011
Karnataka,UTTAR KANNAD,2006,Whole Year ,Onion,74,hg/ha,139975,Pesticides Use,tonnes of active ingredients,3164.45,1500,29475,342580,25.78,60.49244602,7.466900683
Karnataka,UTTAR KANNAD,2006,Whole Year ,Sugarcane,1247,hg/ha,141367,Pesticides Use,tonnes of active ingredients,3199.63,1500,118459,342580,22.12,51.29043632,6.877799264
Karnataka,UTTAR KANNAD,2006,Whole Year ,Sweet potato,34,hg/ha,130422,Pesticides Use,tonnes of active ingredients,3234.81,778,118459,342580,20.72,62.65692638,6.410992833
Karnataka,UTTAR KANNAD,2006,Whole Year ,Tobacco,132,hg/ha,150100,Pesticides Use,tonnes of active ingredients,3269.99,778,118459,342580,18.18,66.76090123,7.393825704
Karnataka,UTTAR KANNAD,2006,Whole Year ,Turmeric,1,hg/ha,140261,Pesticides Use,tonnes of active ingredients,3305.17,778,118459,342580,18.18,66.99765375,7.482414225
Karnataka,UTTAR KANNAD,2007,Kharif     ,Arhar/Tur,82,hg/ha,140261,Pesticides Use,tonnes of active ingredients,3340.35,778,118459,342580,28.18,52.89368299,6.081172981
Karnataka,UTTAR KANNAD,2007,Kharif     ,Dry chillies,12,hg/ha,150460,Pesticides Use,tonnes of active ingredients,3375.53,778,118459,342580,20.72,68.49299897,6.516312148
Karnataka,UTTAR KANNAD,2007,Kharif     ,Groundnut,323,hg/ha,130821,Pesticides Use,tonnes of active ingredients,2550.07,778,118459,342580,27.56,55.27564977,6.043330951
Karnataka,UTTAR KANNAD,2007,Kharif     ,Horse-gram,13,hg/ha,147878,Pesticides Use,tonnes of active ingredients,2185.07,778,118459,342580,19.01,52.13864034,6.959404135
Karnataka,UTTAR KANNAD,2007,Kharif     ,Jowar,76,hg/ha,107732,Pesticides Use,tonnes of active ingredients,2185.07,778,118459,342580,26.3,51.29142534,7.238109556
Karnataka,UTTAR KANNAD,2007,Kharif     ,Maize,2826,hg/ha,89802,Pesticides Use,tonnes of active ingredients,2185.07,778,118459,342580,24.95,64.72543073,7.234258375
Karnataka,UTTAR KANNAD,2007,Kharif     ,Ragi,19,hg/ha,89663,Pesticides Use,tonnes of active ingredients,1670,1500,118459,342580,25.78,51.59100753,6.691541233
Karnataka,UTTAR KANNAD,2007,Kharif     ,Rice,77362,hg/ha,89802,Pesticides Use,tonnes of active ingredients,1670,1500,28288,342580,22.12,67.09608099,6.809593554
Karnataka,UTTAR KANNAD,2007,Kharif     ,Sesamum,1,hg/ha,107876,Pesticides Use,tonnes of active ingredients,1670,1500,28288,342580,20.72,60.76645256,6.485761419
Karnataka,UTTAR KANNAD,2007,Kharif     ,Soyabean,127,hg/ha,150588,Pesticides Use,tonnes of active ingredients,5727,1500,28288,342580,18.18,58.45742907,6.784460602
Karnataka,UTTAR KANNAD,2007,Kharif     ,Sunflower,4,hg/ha,129012,Pesticides Use,tonnes of active ingredients,6753,1500,28288,342580,18.18,53.00366334,7.167092586
Karnataka,UTTAR KANNAD,2007,Rabi       ,Dry chillies,5,hg/ha,128904,Pesticides Use,tonnes of active ingredients,3303,1500,28288,342580,28.18,54.30329632,6.73410539
Karnataka,UTTAR KANNAD,2007,Rabi       ,Gram,16,hg/ha,89420,Pesticides Use,tonnes of active ingredients,1716,1500,28288,342580,20.72,64.10651528,6.779984384
Karnataka,UTTAR KANNAD,2007,Rabi       ,Groundnut,2761,hg/ha,192787,Pesticides Use,tonnes of active ingredients,1664,1500,28288,342580,27.56,55.83288958,7.277422738
Karnataka,UTTAR KANNAD,2007,Rabi       ,Horse-gram,243,hg/ha,200364,Pesticides Use,tonnes of active ingredients,2599,1500,28288,342580,19.01,56.7685316,7.21270048
Karnataka,UTTAR KANNAD,2007,Rabi       ,Jowar,14,hg/ha,200526,Pesticides Use,tonnes of active ingredients,2538,1500,28288,342580,26.3,65.64381357,7.487266991
Karnataka,UTTAR KANNAD,2007,Rabi       ,Linseed,2,hg/ha,200364,Pesticides Use,tonnes of active ingredients,2762,1500,28288,342580,24.95,66.02411187,7.231166546
Karnataka,UTTAR KANNAD,2007,Rabi       ,Maize,56,hg/ha,188679,Pesticides Use,tonnes of active ingredients,2883,1500,28288,342580,25.78,62.1445102,6.559817161
Karnataka,UTTAR KANNAD,2007,Rabi       ,Moong(Green Gram),865,hg/ha,160196,Pesticides Use,tonnes of active ingredients,2918.18,1500,95332,342580,22.12,62.26594559,6.979590627
Karnataka,UTTAR KANNAD,2007,Rabi       ,Onion,71,hg/ha,200000,Pesticides Use,tonnes of active ingredients,2953.36,1500,95332,342580,20.72,63.55324262,6.779230041
Karnataka,UTTAR KANNAD,2007,Rabi       ,Other  Rabi pulses,524,hg/ha,162128,Pesticides Use,tonnes of active ingredients,2988.54,1500,95332,342580,18.18,61.03273481,6.217974349
Karnataka,UTTAR KANNAD,2007,Rabi       ,Ragi,7,hg/ha,154000,Pesticides Use,tonnes of active ingredients,3023.72,1500,95332,342580,18.18,54.36976075,7.205078785
Karnataka,UTTAR KANNAD,2007,Rabi       ,Rice,1909,hg/ha,134464,Pesticides Use,tonnes of active ingredients,3058.9,1500,95332,342580,28.18,54.28617819,6.854011265
Karnataka,UTTAR KANNAD,2007,Rabi       ,Sunflower,167,hg/ha,63974,Pesticides Use,tonnes of active ingredients,3094.08,1500,95332,342580,20.72,52.24226285,6.246872394
Karnataka,UTTAR KANNAD,2007,Rabi       ,Urad,582,hg/ha,94828,Pesticides Use,tonnes of active ingredients,3129.26,1500,95332,342580,27.56,55.7497332,6.911066044
Karnataka,UTTAR KANNAD,2007,Summer     ,Maize,52,hg/ha,107143,Pesticides Use,tonnes of active ingredients,3164.45,1500,95332,342580,19.01,61.26002598,6.777417989
Karnataka,UTTAR KANNAD,2007,Summer     ,Onion,10,hg/ha,123077,Pesticides Use,tonnes of active ingredients,3199.63,1500,95332,342580,26.3,55.51673151,6.273741983
Karnataka,UTTAR KANNAD,2007,Summer     ,Rice,1706,hg/ha,133333,Pesticides Use,tonnes of active ingredients,3234.81,778,95332,342580,24.95,50.56339727,6.906124587
Karnataka,UTTAR KANNAD,2007,Whole Year ,Arecanut,14988,hg/ha,150000,Pesticides Use,tonnes of active ingredients,3269.99,778,95332,342580,25.78,57.93250202,7.162802357
Karnataka,UTTAR KANNAD,2007,Whole Year ,Banana,1980,hg/ha,158333,Pesticides Use,tonnes of active ingredients,3305.17,778,146230,345026,21.74,54.41094079,6.955787351
Karnataka,UTTAR KANNAD,2007,Whole Year ,Black pepper,247,hg/ha,183704,Pesticides Use,tonnes of active ingredients,3340.35,778,146230,345026,20.33,61.10935084,6.971963169
Karnataka,UTTAR KANNAD,2007,Whole Year ,Cardamom,505,hg/ha,200000,Pesticides Use,tonnes of active ingredients,3375.53,778,146230,345026,18.01,67.37768353,6.840927967
Karnataka,UTTAR KANNAD,2007,Whole Year ,Coconut ,7415,hg/ha,226667,Pesticides Use,tonnes of active ingredients,2550.07,778,146230,345026,18.01,68.66257977,6.536676653
Karnataka,UTTAR KANNAD,2007,Whole Year ,Cotton(lint),5596,hg/ha,222222,Pesticides Use,tonnes of active ingredients,2185.07,778,146230,345026,27.36,53.57285558,6.089443603
Karnataka,UTTAR KANNAD,2007,Whole Year ,Dry ginger,92,hg/ha,234543,Pesticides Use,tonnes of active ingredients,2185.07,778,146230,345026,20.33,52.25738495,7.456460375
Karnataka,UTTAR KANNAD,2007,Whole Year ,Sugarcane,1484,hg/ha,225000,Pesticides Use,tonnes of active ingredients,2185.07,778,146230,345026,27.29,57.1621814,6.759211911
Karnataka,UTTAR KANNAD,2007,Whole Year ,Sweet potato,31,hg/ha,250000,Pesticides Use,tonnes of active ingredients,1670,1500,146230,345026,18.82,58.50650238,7.460174812
Karnataka,UTTAR KANNAD,2007,Whole Year ,Tobacco,108,hg/ha,273846,Pesticides Use,tonnes of active ingredients,1670,1500,146230,345026,25.89,57.88370456,6.652642579
Karnataka,UTTAR KANNAD,2007,Whole Year ,Turmeric,1,hg/ha,273846,Pesticides Use,tonnes of active ingredients,1670,1500,146230,345026,24.32,55.18792166,6.026287448
Karnataka,UTTAR KANNAD,2008,Kharif     ,Arhar/Tur,68,hg/ha,235769,Pesticides Use,tonnes of active ingredients,5727,1500,146230,345026,25.28,59.68849145,6.074190142
Karnataka,UTTAR KANNAD,2008,Kharif     ,Groundnut,302,hg/ha,257143,Pesticides Use,tonnes of active ingredients,6753,1500,42107,345026,21.74,69.94807345,7.045543056
Karnataka,UTTAR KANNAD,2008,Kharif     ,Horse-gram,13,hg/ha,244444,Pesticides Use,tonnes of active ingredients,3303,1500,42107,345026,20.33,53.83876189,6.993236001
Karnataka,UTTAR KANNAD,2008,Kharif     ,Jowar,64,hg/ha,240000,Pesticides Use,tonnes of active ingredients,1716,1500,42107,345026,18.01,63.37479229,6.726528895
Karnataka,UTTAR KANNAD,2008,Kharif     ,Maize,2976,hg/ha,227273,Pesticides Use,tonnes of active ingredients,1664,1500,42107,345026,18.01,64.47858698,6.937352845
Karnataka,UTTAR KANNAD,2008,Kharif     ,Ragi,28,hg/ha,240000,Pesticides Use,tonnes of active ingredients,2599,1500,42107,345026,27.36,62.67087838,7.27905689
Karnataka,UTTAR KANNAD,2008,Kharif     ,Rice,77373,hg/ha,222222,Pesticides Use,tonnes of active ingredients,2538,1500,42107,345026,20.33,67.96910852,7.079850922
Karnataka,UTTAR KANNAD,2008,Kharif     ,Sesamum,1,hg/ha,220000,Pesticides Use,tonnes of active ingredients,2762,1500,42107,345026,27.29,52.31098539,6.136286518
Karnataka,UTTAR KANNAD,2008,Kharif     ,Soyabean,31,hg/ha,250000,Pesticides Use,tonnes of active ingredients,2883,1500,42107,345026,18.82,64.57578034,6.505203696
Karnataka,UTTAR KANNAD,2008,Kharif     ,Sunflower,4,hg/ha,234286,Pesticides Use,tonnes of active ingredients,2918.18,1500,42107,345026,25.89,54.15319242,7.042089492
Karnataka,UTTAR KANNAD,2008,Rabi       ,Dry chillies,4,hg/ha,225000,Pesticides Use,tonnes of active ingredients,2953.36,1500,42107,345026,24.32,68.4233391,6.348337519
Karnataka,UTTAR KANNAD,2008,Rabi       ,Gram,10,hg/ha,244444,Pesticides Use,tonnes of active ingredients,2988.54,1500,42107,345026,25.28,52.26311691,7.432322234
Karnataka,UTTAR KANNAD,2008,Rabi       ,Groundnut,2650,hg/ha,242629,Pesticides Use,tonnes of active ingredients,3023.72,1500,262528,345026,21.74,67.06230539,6.787658922
Karnataka,UTTAR KANNAD,2008,Rabi       ,Horse-gram,190,hg/ha,242226,Pesticides Use,tonnes of active ingredients,3058.9,1500,262528,345026,20.33,68.44030686,6.743417121
Karnataka,UTTAR KANNAD,2008,Rabi       ,Jowar,2,hg/ha,241997,Pesticides Use,tonnes of active ingredients,3094.08,1500,262528,345026,18.01,68.48030408,7.00733163
Karnataka,UTTAR KANNAD,2008,Rabi       ,Linseed,8,hg/ha,241474,Pesticides Use,tonnes of active ingredients,3129.26,1500,262528,345026,18.01,58.84880599,7.303033217
Karnataka,UTTAR KANNAD,2008,Rabi       ,Maize,231,hg/ha,244444,Pesticides Use,tonnes of active ingredients,3164.45,1500,262528,345026,27.36,69.71184111,6.861235184
Karnataka,UTTAR KANNAD,2008,Rabi       ,Moong(Green Gram),818,hg/ha,244444,Pesticides Use,tonnes of active ingredients,3199.63,1500,262528,345026,20.33,50.50148528,7.131435858
Karnataka,UTTAR KANNAD,2008,Rabi       ,Onion,72,hg/ha,241319,Pesticides Use,tonnes of active ingredients,3234.81,778,262528,345026,27.29,56.46829641,7.288211994
Karnataka,UTTAR KANNAD,2008,Rabi       ,Other  Rabi pulses,488,hg/ha,241187,Pesticides Use,tonnes of active ingredients,3269.99,778,262528,345026,18.82,50.66687215,6.983732393
Karnataka,UTTAR KANNAD,2008,Rabi       ,Ragi,2,hg/ha,242159,Pesticides Use,tonnes of active ingredients,3305.17,778,262528,345026,25.89,58.52534263,6.172090205
Karnataka,UTTAR KANNAD,2008,Rabi       ,Rice,1918,hg/ha,56250,Pesticides Use,tonnes of active ingredients,3340.35,778,262528,345026,24.32,57.56695719,6.35118177
Karnataka,UTTAR KANNAD,2008,Rabi       ,Sunflower,222,hg/ha,56667,Pesticides Use,tonnes of active ingredients,3375.53,778,262528,345026,25.28,62.0183627,6.908671379
Karnataka,UTTAR KANNAD,2008,Rabi       ,Urad,518,hg/ha,57647,Pesticides Use,tonnes of active ingredients,2550.07,778,48956,345026,21.74,52.97841162,6.766184468
Karnataka,UTTAR KANNAD,2008,Summer     ,Maize,118,hg/ha,56500,Pesticides Use,tonnes of active ingredients,2185.07,778,48956,345026,20.33,65.44340921,6.392791654
Karnataka,UTTAR KANNAD,2008,Summer     ,Rice,1199,hg/ha,57895,Pesticides Use,tonnes of active ingredients,2185.07,778,48956,345026,18.01,55.196224,6.348316257
Karnataka,UTTAR KANNAD,2008,Summer     ,Sunflower,2,hg/ha,56667,Pesticides Use,tonnes of active ingredients,2185.07,778,48956,345026,18.01,62.88179198,6.123796057
Karnataka,UTTAR KANNAD,2008,Whole Year ,Arecanut,15801,hg/ha,56875,Pesticides Use,tonnes of active ingredients,1670,1500,48956,345026,27.36,57.04151119,7.428523634
Karnataka,UTTAR KANNAD,2008,Whole Year ,Banana,2186,hg/ha,56875,Pesticides Use,tonnes of active ingredients,1670,1500,48956,345026,20.33,50.04557009,6.020947179
Karnataka,UTTAR KANNAD,2008,Whole Year ,Black pepper,323,hg/ha,28571,Pesticides Use,tonnes of active ingredients,1670,1500,48956,345026,27.29,53.74144743,6.334610249
Karnataka,UTTAR KANNAD,2008,Whole Year ,Cardamom,532,hg/ha,68125,Pesticides Use,tonnes of active ingredients,5727,1500,48956,345026,18.82,66.4132686,6.78006386
Karnataka,UTTAR KANNAD,2008,Whole Year ,Cashewnut,2952,hg/ha,68000,Pesticides Use,tonnes of active ingredients,6753,1500,48956,345026,25.89,56.63636248,6.086922359
Karnataka,UTTAR KANNAD,2008,Whole Year ,Coconut ,7514,hg/ha,70000,Pesticides Use,tonnes of active ingredients,3303,1500,48956,345026,24.32,67.22512329,6.362607851
Karnataka,UTTAR KANNAD,2008,Whole Year ,Cotton(lint),3445,hg/ha,80000,Pesticides Use,tonnes of active ingredients,1716,1500,48956,345026,25.28,52.12739421,6.758792552
Karnataka,UTTAR KANNAD,2008,Whole Year ,Dry ginger,319,hg/ha,80000,Pesticides Use,tonnes of active ingredients,1664,1500,25497,345026,21.74,60.39647474,6.779832611
Karnataka,UTTAR KANNAD,2008,Whole Year ,Sugarcane,1242,hg/ha,80000,Pesticides Use,tonnes of active ingredients,2599,1500,25497,345026,20.33,86.20899734,6.491506245
Karnataka,UTTAR KANNAD,2008,Whole Year ,Sweet potato,27,hg/ha,80000,Pesticides Use,tonnes of active ingredients,2538,1500,25497,345026,18.01,78.51063754,6.855362875
Karnataka,UTTAR KANNAD,2008,Whole Year ,Tobacco,65,hg/ha,63333,Pesticides Use,tonnes of active ingredients,2762,1500,25497,345026,18.01,71.14782585,7.124571593
Karnataka,UTTAR KANNAD,2008,Whole Year ,Turmeric,3,hg/ha,70000,Pesticides Use,tonnes of active ingredients,2883,1500,25497,345026,27.36,79.1188943,6.067302109
Karnataka,UTTAR KANNAD,2009,Kharif     ,Arhar/Tur,45,hg/ha,67391,Pesticides Use,tonnes of active ingredients,2918.18,1500,25497,345026,20.33,71.23690851,6.432051512
Karnataka,UTTAR KANNAD,2009,Kharif     ,Gram,19,hg/ha,66000,Pesticides Use,tonnes of active ingredients,2953.36,1500,25497,345026,27.29,73.48655995,6.253408852
Karnataka,UTTAR KANNAD,2009,Kharif     ,Groundnut,316,hg/ha,66667,Pesticides Use,tonnes of active ingredients,2988.54,1500,25497,345026,18.82,77.17331847,7.287318723
Karnataka,UTTAR KANNAD,2009,Kharif     ,Horse-gram,19,hg/ha,75000,Pesticides Use,tonnes of active ingredients,3023.72,1500,25497,345026,25.89,80.94023552,7.161865733
Karnataka,UTTAR KANNAD,2009,Kharif     ,Jowar,36,hg/ha,71429,Pesticides Use,tonnes of active ingredients,3058.9,1500,25497,345026,24.32,86.84264005,6.065898283
Karnataka,UTTAR KANNAD,2009,Kharif     ,Maize,4042,hg/ha,75000,Pesticides Use,tonnes of active ingredients,3094.08,1500,25497,345026,25.28,70.95705996,7.311077075
Karnataka,UTTAR KANNAD,2009,Kharif     ,Ragi,8,hg/ha,80000,Pesticides Use,tonnes of active ingredients,3129.26,1500,31214,345026,21.74,79.79609448,6.581693772
Karnataka,UTTAR KANNAD,2009,Kharif     ,Rice,76409,hg/ha,75000,Pesticides Use,tonnes of active ingredients,3164.45,1500,31214,345026,20.33,73.96164569,6.732826127
Karnataka,UTTAR KANNAD,2009,Kharif     ,Sesamum,1,hg/ha,80000,Pesticides Use,tonnes of active ingredients,3199.63,1500,31214,345026,18.01,74.36794079,6.014572075
Karnataka,UTTAR KANNAD,2009,Kharif     ,Soyabean,18,hg/ha,83333,Pesticides Use,tonnes of active ingredients,3234.81,778,31214,345026,18.01,75.99987588,6.663559451
Karnataka,UTTAR KANNAD,2009,Rabi       ,Dry chillies,4,hg/ha,68000,Pesticides Use,tonnes of active ingredients,3269.99,778,31214,345026,27.36,73.65346838,6.434610995
Karnataka,UTTAR KANNAD,2009,Rabi       ,Gram,211,hg/ha,71429,Pesticides Use,tonnes of active ingredients,3305.17,778,31214,345026,20.33,89.05587886,7.432768147
Karnataka,UTTAR KANNAD,2009,Rabi       ,Groundnut,2635,hg/ha,100000,Pesticides Use,tonnes of active ingredients,3340.35,778,31214,345026,27.29,86.14290267,6.987332927
Karnataka,UTTAR KANNAD,2009,Rabi       ,Horse-gram,211,hg/ha,114286,Pesticides Use,tonnes of active ingredients,3375.53,778,31214,345026,18.82,86.79261344,6.718725189
Karnataka,UTTAR KANNAD,2009,Rabi       ,Jowar,2,hg/ha,125000,Pesticides Use,tonnes of active ingredients,2550.07,778,31214,345026,25.89,88.07112278,6.880204617
Karnataka,UTTAR KANNAD,2009,Rabi       ,Maize,229,hg/ha,127500,Pesticides Use,tonnes of active ingredients,2185.07,778,31214,345026,24.32,81.68688879,6.86106911
Karnataka,UTTAR KANNAD,2009,Rabi       ,Moong(Green Gram),785,hg/ha,127500,Pesticides Use,tonnes of active ingredients,2185.07,778,31214,345026,25.28,82.286484,6.7693455
Karnataka,UTTAR KANNAD,2009,Rabi       ,Onion,71,hg/ha,113750,Pesticides Use,tonnes of active ingredients,2185.07,778,124266,345026,21.74,73.81994896,7.26158085
Karnataka,UTTAR KANNAD,2009,Rabi       ,Other  Rabi pulses,521,hg/ha,165417,Pesticides Use,tonnes of active ingredients,196,1834,25198,118930.56,28.76,57.36469955,7.261313694
Karnataka,UTTAR KANNAD,2009,Rabi       ,Rice,1802,hg/ha,171667,Pesticides Use,tonnes of active ingredients,48.07,1834,25198,118930.56,20.71,55.32222678,7.235070264
Karnataka,UTTAR KANNAD,2009,Rabi       ,Sunflower,222,hg/ha,317000,Pesticides Use,tonnes of active ingredients,48.07,1834,25198,118930.56,27.54,52.88667115,7.18915558
Karnataka,UTTAR KANNAD,2009,Rabi       ,Urad,628,hg/ha,207903,Pesticides Use,tonnes of active ingredients,36,1834,25198,118930.56,18.49,56.18107663,6.431899748
